city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,experience_is_missing,education_level_is_missing,last_new_job_is_missing,company_size_is_missing,gender_is_missing,enrolled_university_is_missing,major_discipline_is_missing,company_type_is_missing
0.866,1,1,0,4,4,15,7,4,0,17,0,0,0,0,0,0,0,0,0
0.92,0,1,1,3,4,16,3,5,3,14,1,0,0,0,0,0,0,0,0
0.91,1,1,0,4,4,8,3,4,1,60,0,0,0,0,0,1,0,0,0
0.91,1,1,0,3,4,21,2,4,5,135,0,0,0,0,0,0,0,0,0
0.893,1,1,1,3,4,9,0,4,1,113,0,0,0,0,0,0,0,0,0
0.624,1,0,2,3,4,4,3,2,1,15,1,0,0,0,1,1,0,0,1
0.89,1,1,0,2,2,16,3,5,2,39,0,0,0,0,0,0,0,1,0
0.84,1,1,0,3,4,3,3,1,2,8,0,0,0,1,0,1,0,0,0
0.884,1,1,0,4,4,21,3,2,5,51,0,0,0,0,1,0,0,0,1
0.624,1,0,2,2,2,2,3,2,0,116,1,0,0,0,1,1,0,1,1
0.913,1,1,0,4,4,4,3,0,1,22,0,0,0,0,0,0,0,0,0
0.91,1,1,0,5,5,21,2,4,5,248,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,21,3,4,3,28,0,0,0,0,1,0,0,0,0
0.91,1,1,0,3,4,17,3,4,2,26,0,0,0,0,0,0,0,0,0
0.878,1,1,0,3,4,2,3,4,1,59,0,0,0,0,0,0,0,0,0
0.91,1,0,0,2,2,21,3,2,5,26,1,0,0,0,1,1,0,1,1
0.91,1,1,0,4,4,21,7,4,1,62,0,0,0,0,0,0,0,0,0
0.925,1,1,1,3,2,3,3,2,1,80,0,0,1,0,1,0,1,1,1
0.92,1,1,0,3,4,11,2,2,1,55,0,0,0,0,0,0,0,0,1
0.624,1,1,0,3,4,4,7,4,2,31,1,0,0,0,0,1,0,0,0
0.924,1,1,2,3,4,21,5,0,5,60,0,0,0,0,0,1,0,0,0
0.92,1,0,2,3,2,10,3,2,2,21,0,1,1,1,1,0,0,1,1
0.855,1,0,1,3,4,4,3,4,1,78,0,0,0,0,0,0,0,0,0
0.727,1,1,2,3,4,4,3,1,1,31,0,0,0,0,0,0,0,0,0
0.767,1,1,0,3,4,8,1,2,1,12,0,0,0,0,0,1,0,0,0
0.855,1,1,0,4,4,6,2,4,1,42,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,3,2,5,109,0,0,0,0,1,0,0,0,1
0.884,1,0,2,4,4,9,3,2,1,100,1,0,0,0,1,0,0,0,1
0.939,1,1,0,4,4,8,5,0,3,60,0,0,0,0,0,0,0,0,0
0.92,1,0,2,3,4,5,3,2,0,34,0,0,0,0,1,1,0,0,1
0.827,1,1,0,4,4,21,3,2,1,156,0,0,0,0,1,0,0,0,1
0.899,0,1,0,3,4,8,2,4,1,100,0,0,0,0,0,0,0,0,0
0.754,1,1,0,3,4,11,2,4,1,8,0,0,0,0,0,0,0,0,0
0.91,1,0,2,4,4,5,3,4,0,21,0,0,0,0,1,0,0,0,0
0.666,1,0,2,2,2,2,3,2,0,44,1,0,0,0,1,0,0,1,1
0.92,1,1,0,3,1,21,1,2,5,64,0,0,0,0,0,0,0,0,0
0.74,1,1,0,3,4,9,3,4,2,4,0,0,0,1,0,1,0,0,0
0.624,1,1,0,3,4,8,3,4,1,112,1,0,0,0,0,0,0,0,0
0.698,1,1,0,4,4,14,0,1,1,21,0,0,0,0,0,0,0,0,0
0.698,1,1,0,3,4,14,3,2,5,17,1,0,0,0,1,0,0,0,1
0.92,1,0,0,3,4,21,3,2,1,76,1,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,8,3,4,3,86,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,7,4,4,1,108,1,0,0,0,0,1,0,0,0
0.878,1,1,0,4,4,21,7,4,5,222,0,0,0,0,0,0,0,0,0
0.624,1,1,1,3,4,9,2,4,1,114,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,1,21,2,4,4,5,0,0,0,0,0,0,0,0,0
0.698,1,1,0,2,2,4,0,4,1,34,1,0,0,0,0,0,0,1,0
0.743,1,1,2,3,4,5,0,4,0,69,0,0,0,0,0,1,0,0,0
0.939,1,1,0,3,4,10,1,4,1,42,0,0,0,0,0,0,0,0,0
0.939,1,1,0,3,4,7,1,4,1,170,0,0,0,0,0,1,0,0,0
0.926,1,1,0,3,4,3,2,4,1,334,0,0,0,0,0,1,0,0,0
0.924,1,0,1,4,4,10,3,2,4,25,0,0,0,0,1,1,0,0,1
0.92,1,1,0,3,4,21,7,4,1,170,0,0,0,0,0,0,0,0,0
0.92,0,1,0,3,4,21,3,4,1,90,0,0,0,0,0,0,0,0,0
0.767,1,1,0,3,4,8,0,2,1,165,0,0,0,0,0,0,0,0,0
0.624,1,1,1,3,4,4,3,4,4,63,0,0,0,0,0,1,1,0,0
0.754,1,1,0,2,2,4,3,2,1,76,0,0,0,0,1,0,0,1,1
0.92,0,1,0,3,4,7,4,2,1,3,0,0,0,0,0,0,0,0,1
0.92,1,1,0,3,4,21,1,4,1,33,0,0,0,0,0,1,0,0,0
0.624,1,1,1,3,4,5,3,2,1,13,1,0,0,0,1,1,0,0,1
0.647,1,0,2,4,4,4,3,2,1,36,0,0,0,0,1,0,0,0,1
0.926,1,1,0,3,2,21,2,4,5,14,0,0,1,0,0,0,0,1,0
0.92,0,0,0,3,2,4,2,4,1,20,0,0,0,0,0,0,0,0,0
0.754,1,0,2,2,2,2,3,2,2,41,0,0,0,0,1,1,0,1,1
0.92,0,1,0,4,4,6,7,4,1,101,0,0,0,0,0,0,0,0,0
0.843,1,0,2,3,4,1,3,2,0,40,1,0,0,0,1,1,0,0,1
0.903,1,1,2,3,2,5,2,4,2,77,1,0,0,0,0,1,0,1,0
0.926,1,0,0,2,2,4,3,2,0,29,0,0,0,0,1,0,0,1,1
0.624,1,0,2,3,4,2,3,2,0,37,0,0,0,0,1,0,0,0,1
0.84,1,1,0,4,4,7,1,3,1,100,0,0,0,0,0,0,0,0,0
0.624,1,0,2,2,2,6,3,2,4,188,1,0,0,0,1,1,0,1,1
0.92,1,1,0,3,5,14,2,4,1,46,0,0,0,0,0,0,0,0,0
0.924,1,1,0,3,4,13,1,4,0,47,1,0,0,0,0,0,0,0,0
0.939,1,1,0,4,4,15,3,2,5,43,0,0,0,0,1,0,0,0,1
0.92,1,1,0,4,4,16,7,4,5,29,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,17,2,4,4,165,0,0,0,0,0,0,0,0,0
0.939,1,1,2,3,4,7,3,2,2,59,0,0,0,0,1,0,0,0,1
0.624,1,0,0,2,2,2,3,2,0,100,1,0,0,0,1,0,0,1,1
0.83,1,1,0,1,2,13,5,4,2,2,0,0,0,0,0,0,0,1,0
0.92,1,1,0,4,1,21,4,4,1,78,1,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,3,3,4,0,79,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,16,4,4,2,57,0,0,0,1,0,1,0,0,0
0.91,1,1,0,4,4,10,5,4,1,50,0,0,0,0,0,0,0,0,0
0.802,1,1,0,3,4,16,3,2,4,23,0,0,0,0,1,0,0,0,1
0.624,1,0,0,4,4,2,3,2,1,37,0,0,0,0,1,0,0,0,1
0.887,1,0,0,3,5,2,3,2,1,24,0,0,0,0,1,0,0,0,1
0.92,0,1,0,4,4,13,5,1,5,28,0,0,0,0,0,0,0,0,0
0.666,1,0,2,2,2,4,3,2,1,41,0,0,0,0,1,0,0,1,1
0.92,1,1,0,3,4,10,2,4,5,125,0,0,0,0,0,0,0,0,0
0.899,1,1,0,4,1,4,0,2,2,53,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,21,7,4,5,32,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,3,2,4,1,38,1,0,0,0,0,1,0,0,0
0.913,1,0,2,2,2,12,3,2,5,83,0,0,0,0,1,0,0,1,1
0.738,1,1,0,3,4,4,1,4,2,23,0,0,0,1,0,1,0,0,0
0.91,1,1,0,5,4,10,0,3,1,10,0,0,0,0,0,0,0,0,0
0.624,1,0,2,3,4,2,3,4,0,11,1,0,0,0,1,1,0,0,0
0.92,1,1,0,3,4,21,3,0,2,206,0,0,0,1,0,1,0,0,0
0.92,0,1,0,4,1,2,7,0,1,56,0,0,0,0,0,0,0,0,0
0.754,1,1,2,3,4,7,3,2,1,22,1,0,0,0,1,0,0,0,1
0.92,2,0,2,3,1,3,3,2,1,14,1,0,0,0,1,0,0,0,1
0.915,1,1,0,3,4,4,0,2,1,69,0,0,0,0,0,1,0,0,0
0.55,1,1,0,3,4,5,3,2,1,138,0,0,0,0,1,1,0,0,1
0.91,1,1,0,4,4,7,0,2,1,22,0,0,0,0,0,0,0,0,0
0.887,1,1,0,4,4,5,2,2,2,30,0,0,0,0,0,0,0,0,1
0.897,1,1,0,5,4,21,3,1,5,55,0,0,0,0,0,0,0,0,0
0.78,1,1,0,3,4,6,3,4,2,165,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,3,4,3,1,20,0,0,0,0,0,0,0,0,0
0.926,1,1,0,3,4,16,2,3,1,134,0,0,0,0,0,0,0,0,0
0.624,1,0,1,3,2,2,2,4,1,304,0,0,1,0,0,0,0,1,0
0.939,1,1,0,2,2,21,7,4,5,116,0,0,0,0,0,0,0,1,0
0.624,1,1,0,3,4,1,0,2,1,9,1,0,0,0,0,0,0,0,0
0.939,1,1,0,3,4,6,3,4,5,41,0,0,0,0,1,0,0,0,0
0.624,1,1,0,4,4,6,3,2,1,56,1,0,0,0,1,0,0,0,1
0.92,1,1,1,3,4,21,6,4,5,47,0,0,0,0,0,0,0,0,0
0.527,1,1,0,3,4,3,5,1,1,62,1,0,0,0,0,0,0,0,0
0.698,1,1,1,4,3,2,3,4,1,134,0,0,0,0,0,0,0,0,0
0.939,1,1,0,4,4,20,3,2,1,84,0,0,0,0,1,0,0,0,1
0.624,0,1,0,4,4,0,5,4,0,39,0,0,0,0,0,0,0,0,0
0.91,1,1,0,4,4,7,2,2,2,206,0,0,0,0,0,0,0,0,0
0.624,1,0,0,3,4,5,2,4,5,43,1,0,0,0,0,1,0,0,0
0.836,1,0,2,3,4,13,3,2,1,16,0,0,0,0,1,1,0,0,1
0.698,2,0,2,3,4,2,2,4,1,31,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,13,7,4,1,50,0,0,0,0,0,1,0,0,0
0.836,1,1,0,3,4,19,7,4,0,13,1,0,0,0,0,1,0,0,0
0.624,1,1,0,3,4,9,3,2,2,28,0,0,0,0,1,1,0,0,1
0.836,1,0,1,3,5,3,3,2,0,47,1,0,0,0,1,1,1,0,1
0.624,1,0,1,3,4,3,3,2,1,56,1,0,0,0,1,1,0,0,1
0.804,1,1,0,3,4,21,2,3,1,108,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,1,7,2,4,2,23,0,0,0,0,0,0,0,0,0
0.92,1,0,2,2,2,4,3,2,4,35,1,0,0,0,1,0,0,1,1
0.698,1,0,2,3,4,9,3,2,0,5,0,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,6,1,2,3,58,0,0,0,0,0,0,0,0,0
0.92,0,1,0,3,1,5,3,3,3,138,0,0,0,0,0,0,0,0,0
0.926,1,1,1,3,4,5,0,4,2,27,0,0,0,0,0,0,0,0,0
0.939,1,0,1,3,4,1,7,2,0,11,0,0,0,0,0,1,1,0,1
0.762,1,0,2,3,4,6,3,2,0,22,0,0,0,0,1,1,0,0,1
0.92,1,1,0,3,4,9,7,4,5,14,1,0,0,0,0,0,0,0,0
0.926,1,0,2,2,2,1,2,4,1,17,0,0,0,0,0,1,0,1,0
0.836,1,0,0,4,4,21,5,4,2,188,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,21,3,4,1,5,0,0,0,0,0,0,0,0,0
0.913,1,1,0,3,4,19,2,4,1,86,0,0,0,0,0,0,0,0,0
0.92,1,0,2,2,2,2,3,2,0,57,0,0,0,0,1,0,0,1,1
0.698,1,1,2,4,4,11,3,2,2,13,1,0,0,0,1,1,0,0,1
0.939,1,0,2,2,2,2,3,2,0,52,0,0,0,0,1,0,0,1,1
0.743,1,1,0,4,4,7,2,4,2,4,0,0,0,0,0,1,0,0,0
0.939,1,0,1,2,2,2,3,4,1,13,0,0,0,0,0,0,0,1,0
0.92,0,1,0,3,4,5,0,3,2,103,0,0,0,0,0,0,0,0,0
0.92,1,0,2,2,2,9,3,2,1,59,0,0,0,0,1,0,0,1,1
0.855,1,0,2,3,2,2,3,2,0,87,0,0,1,0,1,0,0,1,1
0.92,2,0,0,1,2,2,1,2,1,103,0,0,0,0,0,0,0,1,1
0.92,1,0,0,4,4,0,2,4,1,9,0,0,0,0,0,0,0,0,0
0.74,1,1,0,3,4,17,2,3,2,54,0,0,0,0,0,0,0,0,0
0.92,2,0,0,3,4,21,2,3,3,70,0,0,0,0,0,0,0,0,0
0.843,1,1,0,3,4,12,2,4,5,35,0,0,0,0,0,0,0,0,0
0.926,1,1,0,4,4,21,4,4,2,57,1,0,0,0,0,0,0,0,0
0.776,1,0,2,3,4,2,3,2,0,9,1,0,0,0,1,0,0,0,1
0.624,1,0,0,1,2,0,3,2,0,132,0,0,0,0,1,0,0,1,1
0.91,1,1,0,3,4,21,4,4,5,12,0,0,0,0,0,0,0,0,0
0.802,1,1,2,3,4,7,2,4,0,55,0,0,0,0,0,0,0,0,0
0.666,1,1,0,3,2,5,2,4,1,57,0,0,1,0,0,0,0,1,0
0.924,1,0,0,3,4,21,3,2,5,12,1,0,0,0,1,1,0,0,1
0.925,1,1,2,3,4,17,3,4,1,48,0,0,0,0,0,0,0,0,0
0.92,1,0,0,1,2,3,3,2,0,138,0,0,0,0,1,0,0,1,1
0.91,1,1,0,3,4,17,3,4,5,20,0,0,0,0,0,0,0,0,0
0.691,1,0,2,3,4,2,3,2,2,31,0,0,0,1,1,1,0,0,1
0.92,1,1,0,3,4,15,3,4,3,61,0,0,0,0,0,0,0,0,0
0.691,1,1,0,3,5,6,1,3,1,78,0,0,0,0,0,1,0,0,0
0.887,1,1,2,3,4,5,1,1,1,34,0,0,0,0,0,0,0,0,0
0.923,1,1,0,4,1,5,2,4,2,80,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,2,4,5,24,0,0,0,0,0,0,0,0,0
0.698,1,1,0,4,4,9,2,4,4,50,0,0,0,0,0,0,0,0,0
0.55,1,1,0,4,4,15,3,4,3,9,0,0,0,0,0,0,0,0,0
0.893,1,1,0,4,4,21,0,4,1,46,0,0,0,0,0,0,0,0,0
0.624,1,0,0,2,2,1,3,2,0,28,1,0,0,0,1,0,0,1,1
0.74,1,0,2,3,4,5,3,2,1,326,0,0,0,0,1,0,0,0,1
0.836,1,1,0,3,4,16,3,4,4,39,1,0,0,0,0,0,0,0,0
0.939,1,0,0,4,4,19,6,4,5,22,0,0,0,0,0,0,0,0,0
0.624,1,0,0,2,2,2,3,2,0,17,0,0,0,0,1,0,0,1,1
0.624,1,0,2,3,4,4,3,2,1,132,1,0,0,0,1,0,0,0,1
0.855,1,1,0,4,4,21,5,4,2,3,0,0,0,0,0,0,0,0,0
0.698,1,1,0,5,4,19,2,4,1,23,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,2,4,5,148,0,0,0,0,0,0,0,0,0
0.92,2,0,1,3,2,0,5,4,2,112,1,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,1,2,4,1,5,1,0,0,0,0,0,0,0,0
0.624,1,1,2,3,4,3,3,2,1,270,1,0,0,0,1,0,0,0,1
0.802,1,0,2,3,4,7,3,2,0,6,1,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,9,7,4,4,28,0,0,0,0,0,0,0,0,0
0.92,0,1,0,3,4,15,7,0,5,51,0,0,0,0,0,0,0,0,0
0.899,1,1,0,3,4,10,4,4,2,204,0,0,0,0,0,1,0,0,0
0.624,1,0,0,3,4,6,3,2,1,147,0,0,0,0,1,0,0,0,1
0.91,1,1,0,4,4,8,3,4,1,10,0,0,0,0,0,0,0,0,0
0.55,1,1,0,3,4,1,2,4,1,116,1,0,0,0,0,1,0,0,0
0.624,1,0,0,3,4,4,7,4,1,28,0,0,0,0,0,1,0,0,0
0.92,1,0,2,2,2,4,3,0,1,332,1,0,0,0,1,0,0,1,0
0.624,1,1,0,3,4,9,5,4,1,109,1,0,0,0,0,1,0,0,0
0.91,1,1,0,3,4,3,5,4,1,54,0,0,0,0,0,1,0,0,0
0.895,2,0,1,3,2,2,3,2,0,83,0,0,1,0,1,0,1,1,1
0.92,1,1,0,4,4,19,3,3,5,37,0,0,0,0,0,0,0,0,0
0.925,1,1,0,3,4,17,2,4,1,8,1,0,0,0,0,0,0,0,0
0.802,1,1,0,2,2,12,3,4,1,4,0,0,0,0,0,0,0,1,0
0.949,1,1,2,3,4,10,3,2,3,27,0,0,0,0,1,0,0,0,1
0.855,1,0,0,2,2,3,3,2,0,31,0,0,0,0,1,0,0,1,1
0.92,1,1,0,3,4,18,7,4,5,28,0,0,0,0,0,0,0,0,0
0.896,1,1,0,3,4,17,2,4,5,40,0,0,0,0,0,0,0,0,0
0.897,1,0,2,3,4,4,3,2,1,22,0,0,0,0,1,1,0,0,1
0.624,1,1,2,3,4,4,3,4,2,43,0,0,0,0,0,0,0,0,0
0.689,1,1,1,3,4,7,1,0,1,194,0,0,0,0,0,0,1,0,0
0.624,1,1,0,3,4,6,3,4,1,110,1,0,0,0,0,1,0,0,0
0.789,1,1,0,2,2,15,0,4,1,6,0,0,0,0,0,0,0,1,0
0.923,1,0,0,1,2,21,3,2,0,216,0,0,0,0,1,0,0,1,1
0.92,1,1,0,4,4,13,2,4,5,36,0,0,0,0,0,0,0,0,0
0.926,1,1,0,3,2,15,4,4,5,25,0,0,1,0,0,0,0,1,0
0.624,1,1,0,3,4,5,3,2,1,109,1,0,0,0,1,1,0,0,1
0.855,1,1,0,4,4,21,3,4,2,28,0,0,0,0,0,0,0,0,0
0.689,1,1,0,3,2,3,2,4,1,50,0,0,1,0,0,0,0,1,0
0.926,1,1,0,4,4,16,3,2,2,13,0,0,0,0,1,0,0,0,1
0.92,1,0,0,3,4,19,3,2,1,28,1,0,0,0,1,0,0,0,1
0.624,1,0,0,3,4,3,3,2,2,46,1,0,0,1,1,1,0,0,1
0.743,1,1,0,3,5,9,1,3,1,79,0,0,0,0,0,1,0,0,0
0.92,1,0,2,3,4,11,0,3,4,75,0,0,0,0,0,0,0,0,0
0.893,0,1,0,2,2,18,4,4,5,210,0,0,0,0,0,0,0,1,0
0.923,1,1,0,4,4,21,3,2,5,20,0,0,0,0,1,0,0,0,1
0.896,1,1,0,3,4,12,4,3,2,57,0,0,0,0,0,0,0,0,0
0.926,1,1,2,2,2,5,3,4,1,116,0,0,0,0,0,0,0,1,0
0.92,1,1,0,4,4,17,3,4,4,2,1,0,0,0,0,0,0,0,0
0.887,1,1,0,5,4,6,1,4,4,68,0,0,0,0,0,0,0,0,0
0.855,1,1,2,3,4,4,4,4,4,152,0,0,0,0,0,1,0,0,0
0.691,1,1,0,3,4,15,1,4,1,45,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,1,4,5,47,0,0,0,0,0,0,0,0,0
0.766,1,0,0,2,2,1,3,2,0,83,1,0,0,0,1,0,0,1,1
0.624,1,1,0,3,4,4,5,4,1,47,1,0,0,0,0,1,0,0,0
0.91,1,1,0,3,4,21,1,4,2,158,0,0,0,0,0,0,0,0,0
0.91,0,0,2,4,4,2,3,1,2,50,0,0,0,0,1,0,0,0,0
0.827,1,1,0,4,4,21,2,3,1,9,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,9,2,4,1,126,0,0,0,0,0,0,0,0,0
0.698,1,0,2,3,4,9,2,2,0,55,0,0,0,0,0,0,0,0,1
0.493,1,0,0,3,4,4,3,2,2,18,0,0,0,0,1,0,0,0,1
0.91,1,1,0,5,4,7,5,1,1,81,0,0,0,0,0,1,0,0,0
0.527,1,1,0,3,4,17,0,4,0,24,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,4,4,5,20,0,0,0,0,0,0,0,0,0
0.903,1,1,0,3,4,21,1,4,1,35,0,0,0,0,0,0,0,0,0
0.92,1,1,1,3,4,6,3,2,1,43,1,0,0,0,1,0,0,0,1
0.913,1,1,0,3,4,4,0,4,2,12,0,0,0,0,0,0,0,0,0
0.624,1,0,2,4,4,20,7,4,1,27,1,0,0,0,0,1,0,0,0
0.91,1,1,0,3,4,12,2,4,1,98,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,1,10,7,4,3,29,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,1,3,4,0,68,1,0,0,0,1,0,0,0,0
0.923,1,1,0,3,4,4,3,4,2,122,0,0,0,0,0,1,0,0,0
0.926,1,0,2,2,2,4,7,4,0,30,0,0,0,0,0,0,0,1,0
0.55,1,0,0,2,2,2,3,2,0,94,1,0,0,0,1,1,0,1,1
0.789,1,0,0,2,2,0,3,4,0,15,0,0,0,0,1,1,0,1,0
0.92,1,1,2,3,4,12,7,4,2,11,0,0,0,0,0,0,0,0,0
0.738,1,0,1,3,4,9,3,2,4,55,1,0,0,0,1,0,0,0,1
0.91,1,1,0,5,4,21,3,2,1,49,0,0,0,0,1,0,0,0,1
0.897,1,1,0,4,4,21,7,4,5,20,1,0,0,0,0,1,0,0,0
0.92,1,1,0,3,2,20,3,4,5,20,0,0,1,0,0,0,0,1,0
0.92,0,1,0,4,4,8,2,4,1,16,0,0,0,0,0,0,0,0,0
0.887,1,1,0,3,4,17,2,2,5,23,1,0,0,0,0,1,0,0,1
0.698,1,0,0,3,4,3,0,2,1,44,0,0,0,0,0,0,0,0,1
0.939,1,1,0,3,2,21,3,4,3,57,0,0,0,0,0,0,0,1,0
0.897,1,1,0,4,4,14,5,4,1,15,0,0,0,0,0,0,0,0,0
0.55,1,1,1,4,4,7,1,4,2,45,1,0,0,0,0,0,0,0,0
0.666,1,1,1,3,4,15,3,4,5,328,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,2,3,1,2,1,53,1,0,1,0,0,1,0,1,0
0.903,1,0,0,3,2,6,3,2,0,56,1,0,1,0,1,1,0,1,1
0.92,1,0,0,3,5,11,3,2,5,74,0,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,14,3,4,1,30,0,0,0,0,0,0,0,0,0
0.802,1,1,0,3,4,8,3,2,2,17,0,0,0,0,1,0,0,0,1
0.92,1,0,0,3,1,13,3,2,5,226,0,0,0,0,1,0,0,0,1
0.884,1,1,0,4,1,5,2,4,1,32,0,0,0,0,0,1,0,0,0
0.624,1,0,2,3,4,2,3,2,0,82,0,0,0,0,1,0,0,0,1
0.698,1,0,2,3,4,5,3,2,1,136,1,0,0,0,1,0,0,0,1
0.624,1,1,0,3,4,7,7,4,1,108,1,0,0,0,0,0,0,0,0
0.836,1,0,2,2,2,6,3,2,0,108,0,0,0,0,1,0,0,1,1
0.624,1,0,2,3,4,5,3,2,0,92,0,0,0,0,1,0,0,0,1
0.802,1,1,0,3,4,5,4,4,4,66,0,0,0,0,0,1,0,0,0
0.91,1,1,0,4,1,0,2,2,1,6,0,0,0,0,0,1,0,0,0
0.624,0,1,2,3,0,3,1,2,1,78,1,0,0,0,0,0,0,0,1
0.55,1,1,0,4,4,2,0,2,1,36,1,0,0,0,0,1,0,0,1
0.691,1,1,2,3,4,3,1,4,1,91,0,0,0,0,0,1,0,0,0
0.899,1,1,0,3,4,16,5,4,0,5,0,0,0,0,0,0,0,0,0
0.802,1,1,0,3,4,19,0,4,3,15,0,0,0,0,0,0,0,0,0
0.55,1,1,0,3,4,7,2,4,2,18,1,0,0,0,0,0,0,0,0
0.926,1,1,0,2,2,18,3,4,2,6,0,0,0,0,0,0,0,1,0
0.624,1,1,2,3,4,5,6,4,2,4,0,0,0,0,0,1,0,0,0
0.926,1,1,0,4,4,21,2,4,4,43,0,0,0,0,0,1,0,0,0
0.926,1,1,0,4,4,21,3,4,5,91,0,0,0,0,0,0,0,0,0
0.884,1,1,0,4,4,2,6,4,0,174,1,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,7,7,4,1,56,0,0,0,0,0,0,0,0,0
0.527,1,1,0,3,0,4,7,4,1,39,1,0,0,0,0,0,0,0,0
0.92,1,0,0,3,1,2,4,4,2,84,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,6,0,2,2,15,0,0,0,0,0,1,0,0,1
0.762,1,1,1,3,4,9,3,2,1,54,1,0,0,0,1,1,0,0,1
0.92,1,1,2,3,4,7,0,0,1,27,0,0,0,0,0,0,0,0,0
0.624,1,1,2,3,4,4,1,2,1,10,0,0,0,0,0,0,0,0,0
0.899,1,1,0,3,4,9,2,3,2,52,0,0,0,0,0,0,0,0,0
0.624,1,0,0,3,4,9,3,2,1,13,1,0,0,0,1,1,0,0,1
0.92,1,1,0,3,4,2,3,4,1,312,0,0,0,0,0,0,0,0,0
0.897,1,1,1,4,4,6,2,4,4,16,0,0,0,0,0,0,0,0,0
0.926,1,1,0,2,2,21,0,4,0,12,0,0,0,0,0,0,0,1,0
0.92,1,1,0,4,4,17,0,2,1,53,0,0,0,0,0,0,0,0,0
0.55,1,0,2,3,4,0,3,2,1,86,1,0,0,0,1,0,0,0,1
0.91,1,1,0,4,4,21,5,4,3,24,0,0,0,0,0,0,0,0,0
0.899,1,1,1,3,4,15,4,1,5,27,0,0,0,0,0,0,0,0,0
0.92,0,1,0,3,4,3,3,4,1,58,0,0,0,0,0,0,0,0,0
0.836,1,1,0,4,4,12,5,4,2,40,0,0,0,0,0,0,0,0,0
0.903,1,1,0,4,4,6,3,2,1,18,0,0,0,0,1,0,0,0,1
0.939,1,1,0,4,4,5,1,4,1,55,1,0,0,0,0,0,0,0,0
0.55,1,1,2,3,4,16,0,2,2,30,1,0,0,0,0,0,0,0,0
0.92,1,0,2,3,4,2,0,4,1,57,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,10,7,4,1,21,0,0,0,0,0,0,0,0,0
0.92,1,0,2,3,4,6,3,4,0,56,0,0,0,0,1,0,0,0,0
0.91,1,0,0,3,5,14,2,4,5,116,1,0,0,0,0,1,0,0,0
0.91,1,1,0,3,4,7,3,2,1,45,0,0,0,0,1,0,0,0,1
0.926,1,1,0,3,2,21,3,4,3,58,0,0,1,0,1,0,0,1,0
0.776,1,1,0,4,4,10,3,4,1,22,0,0,0,0,0,0,0,0,0
0.92,1,0,0,3,4,21,3,4,1,12,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,8,4,4,2,300,0,0,0,0,0,1,0,0,0
0.624,1,1,2,3,4,2,7,4,2,43,1,0,0,1,0,1,0,0,0
0.802,1,1,2,2,2,8,2,2,0,12,0,0,0,0,0,0,0,1,1
0.92,1,1,0,4,1,19,1,2,3,75,1,0,0,0,0,0,0,0,1
0.92,1,0,0,2,2,2,3,4,0,150,0,0,0,0,1,0,0,1,0
0.92,1,1,0,3,4,11,4,2,2,41,0,0,0,0,0,1,0,0,1
0.92,1,1,0,3,4,12,5,4,5,67,0,0,0,0,0,0,0,0,0
0.776,1,1,0,3,4,21,3,2,4,90,0,0,0,0,1,0,0,0,1
0.624,1,1,0,3,4,6,7,4,1,13,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,7,6,1,5,50,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,21,2,4,1,72,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,3,2,3,2,58,1,0,0,0,0,0,0,0,0
0.827,1,0,1,3,4,4,3,2,1,78,0,0,0,0,1,0,1,0,1
